speed,lat,lon,is_fishing,shiptype,label
9.6000003815,63.347118377700006,-10.708524704,1.0,trawlers,1
1.6000000238,33.0727272034,-16.9675941467,1.0,pole_and_line,1
3.0,56.5956993103,-166.6704101562,1.0,drifting_longlines,1
2.9000000954000003,-3.9683482647,-174.3023986816,1.0,drifting_longlines,1
6.099999904600001,-23.2735767365,6.8915882111,1.0,drifting_longlines,1
4.6999998093,-34.5675010681,26.3076667786,1.0,drifting_longlines,1
9.6999998093,-29.8538341522,48.7686653137,1.0,drifting_longlines,1
4.0,23.0679244995,-16.6450748444,1.0,trawlers,1
10.5,-17.073266983,9.0882329941,1.0,drifting_longlines,1
3.4000000954000003,-1.5059933662,-174.35731506349998,1.0,drifting_longlines,1
9.1999998093,43.6517181396,13.4794912338,0.75,unknown,1
1.7000000477,42.319606781,15.0409584045,0.6666667,trawlers,1
6.599999904600001,-42.4136657715,-0.9720000029,1.0,drifting_longlines,1
4.0,70.47006988529999,17.6733646393,1.0,trawlers,1
5.0,44.779384613000005,13.1294202805,1.0,unknown,1
3.7999999523,1.460473299,170.1767883301,1.0,drifting_longlines,1
3.2999999523000003,-9.0314188004,-20.5000801086,1.0,drifting_longlines,1
13.1999998093,-34.420665741,25.3260002136,1.0,drifting_longlines,1
3.2000000477,43.4327468872,-9.3067903519,1.0,fixed_gear,1
4.4000000954,69.9173583984,16.6921730042,1.0,trawlers,1
9.6999998093,42.7889518738,14.452375412,1.0,purse_seines,1
4.5999999046,8.5928096771,-32.2219085693,1.0,drifting_longlines,1
8.3999996185,-38.5315322876,-88.1563034058,1.0,trawlers,1
3.0,57.3745346069,-173.38748168950002,1.0,drifting_longlines,1
3.7000000477,70.9300460815,20.9311923981,1.0,trawlers,1
5.0,15.7736663818,-32.002166748,1.0,drifting_longlines,1
5.8000001907000005,60.9375648499,172.9219207764,1.0,drifting_longlines,1
8.3000001907,45.7008209229,-56.2982139587,1.0,drifting_longlines,1
3.5999999046,53.4495315552,5.4940166473000005,0.6666667,trawlers,1
11.5,70.3651428223,17.3757667542,1.0,trawlers,1
1.7999999523,22.3438167572,-17.4340000153,1.0,drifting_longlines,1
4.3000001907,33.700553894,-50.1558799744,1.0,drifting_longlines,1
0.6999999881,38.2261276245,-28.1872596741,1.0,unknown,1
1.1000000238,-19.9265937805,164.39236450200002,1.0,drifting_longlines,1
6.900000095399999,50.144203186000006,-5.0345048904,1.0,fixed_gear,1
1.7999999523,-28.2154331207,-122.7406768799,1.0,drifting_longlines,1
5.6999998093,62.0762062073,-30.4836540222,1.0,trawlers,1
5.3000001907,-17.3679733276,179.4925994873,1.0,drifting_longlines,1
2.9000000954000003,37.6808013916,-27.9213409424,1.0,unknown,1
1.5,38.1184120178,-28.7107334137,1.0,unknown,1
11.1000003815,-6.4890298843,-147.0429840088,1.0,drifting_longlines,1
4.6999998093,-10.4506912231,173.2359161377,1.0,drifting_longlines,1
2.2000000477,-2.2020983696000003,-142.0187988281,1.0,drifting_longlines,1
0.200000003,-7.1874666214,172.10823059080002,1.0,drifting_longlines,1
9.1999998093,-30.2943458557,64.09660339359999,1.0,drifting_longlines,1
1.8999999762,53.5699729919,5.734093189199999,1.0,trawlers,1
5.5,-29.9171562195,-149.5326385498,1.0,drifting_longlines,1
0.8999999762,-30.6543331146,48.8246650696,1.0,drifting_longlines,1
4.0,42.2570724487,15.3409566879,0.33333334,trawlers,1
9.6999998093,63.6671257019,-21.2497463226,1.0,trawlers,1
3.2000000477,63.8786392212,-57.7192001343,1.0,trawlers,1
5.599999904600001,43.6574707031,13.6135454178,1.0,unknown,1
4.3000001907,44.0395126343,14.7500553131,1.0,unknown,1
0.200000003,33.0429878235,-17.0846099854,1.0,unknown,1
7.8000001907,-27.7374916077,-133.0959472656,1.0,drifting_longlines,1
5.599999904600001,-40.6433448792,-78.6343994141,1.0,trawlers,1
3.9000000954,76.1701431274,25.9489250183,1.0,trawlers,1
2.5,51.78722763060001,1.9368616343,1.0,fixed_gear,1
0.8000000119,-22.448431015,161.7855987549,1.0,drifting_longlines,1
4.1999998093,69.3744430542,15.268795013399998,1.0,trawlers,1
3.5999999046,33.4845466614,-16.720521926900002,1.0,unknown,1
3.4000000954000003,-44.873203277600005,174.5763702393,1.0,trawlers,1
3.9000000954,-18.9772148132,7.0132584572,1.0,drifting_longlines,1
3.2000000477,-44.0864372253,-0.1448000073,1.0,drifting_longlines,1
6.599999904600001,-28.0239334106,-122.4825057983,1.0,drifting_longlines,1
9.8000001907,-33.6381111145,-151.2991638184,1.0,drifting_longlines,1
4.0,43.846042633100005,13.4276504517,1.0,unknown,1
2.2999999523,-28.8816204071,-123.9254837036,1.0,drifting_longlines,1
9.3000001907,44.3358650208,14.6502552032,1.0,unknown,1
2.7999999523000003,43.968208313000005,-8.6734380722,1.0,trawlers,1
2.9000000954000003,53.4980583191,5.8867897987,1.0,unknown,1
4.0,43.9276313782,13.1794786453,1.0,trawlers,1
3.2000000477,-22.1118183136,36.8766784668,1.0,drifting_longlines,1
2.2000000477,54.6139831543,8.0854530334,1.0,trawlers,1
6.1999998093,32.0344390869,-21.7007026672,1.0,drifting_longlines,1
6.900000095399999,-15.3034648895,160.3591003418,1.0,drifting_longlines,1
6.5,-33.8735847473,27.3048324585,1.0,drifting_longlines,1
4.8000001907,-25.9916629791,7.1400218010000005,1.0,drifting_longlines,1
11.1000003815,22.0341663361,-17.6464996338,1.0,drifting_longlines,1
4.1999998093,76.5770187378,18.5631694794,1.0,trawlers,1
2.2000000477,-0.9059666395,-165.4348297119,1.0,drifting_longlines,1
2.7999999523000003,36.9050216675,12.725771904,1.0,unknown,1
3.5999999046,-38.1917152405,36.2882843018,1.0,drifting_longlines,1
4.5,-44.7035865784,-175.22775268549998,1.0,trawlers,1
8.8000001907,-44.9868812561,174.7336578369,0.6666667,trawlers,1
7.400000095399999,-28.6648464203,-123.5425872803,1.0,drifting_longlines,1
3.0999999046,69.95040130619999,16.7992763519,1.0,trawlers,1
3.0,-22.5234775543,-24.0313854218,1.0,drifting_longlines,1
9.8999996185,-2.2499716282,-139.3345794678,1.0,drifting_longlines,1
7.699999809299999,-10.3938579559,173.24574279790002,1.0,drifting_longlines,1
8.1000003815,-44.9828262329,174.781829834,0.6666667,trawlers,1
4.0,-1.5092283487,-174.48307800290002,1.0,drifting_longlines,1
3.9000000954,-5.669505119299999,157.5264129639,1.0,drifting_longlines,1
8.8999996185,-45.4672660828,-85.1295547485,1.0,trawlers,1
5.0999999046,35.883876800500005,-164.6628112793,1.0,drifting_longlines,1
6.900000095399999,-2.1628050804,-179.36965942380002,1.0,drifting_longlines,1
4.8000001907,-10.1790781021,173.1364898682,1.0,drifting_longlines,1
5.0999999046,-38.4039611816,-78.24659729,1.0,trawlers,1
3.0,76.7505645752,29.1744270325,1.0,trawlers,1
0.400000006,-45.1216659546,-6.380833149,1.0,drifting_longlines,1
3.5999999046,69.6992416382,16.2876110077,1.0,trawlers,1
0.8999999762,-28.524187088,-123.0640640259,1.0,drifting_longlines,1
3.7999999523,43.7858581543,13.5252866745,0.75,unknown,1
3.0999999046,2.519094944,-148.004776001,1.0,drifting_longlines,1
7.1999998093,73.8711547852,18.0549259186,1.0,trawlers,1
5.8000001907000005,-27.2625007629,38.001499176,1.0,drifting_longlines,1
11.3000001907,69.2790298462,14.8969535828,1.0,trawlers,1
11.8000001907,-40.2516136169,-78.5976409912,1.0,trawlers,1
7.900000095399999,57.3519210815,-173.3122711182,1.0,drifting_longlines,1
2.9000000954000003,53.4735183716,5.8337001801,1.0,trawlers,1
11.3999996185,-17.7831668854,40.6106681824,1.0,drifting_longlines,1
3.4000000954000003,72.7398681641,6.912324905399999,1.0,trawlers,1
10.5,-13.9851665497,-119.4451751709,1.0,drifting_longlines,1
11.0,-16.3033332825,-113.450668335,1.0,drifting_longlines,1
3.5,37.9848518372,-28.8242931366,1.0,unknown,1
4.5,71.609336853,24.8308391571,1.0,trawlers,1
11.6000003815,-15.3009996414,9.1665000916,1.0,drifting_longlines,1
9.8000001907,-20.6052837372,0.5682166814999999,1.0,drifting_longlines,1
0.0,53.4080047607,6.2030549049,1.0,trawlers,1
3.0,53.4514503479,5.4088835716,1.0,trawlers,1
4.6999998093,61.1422386169,1.5051300526,1.0,trawlers,1
4.6999998093,-25.9912185669,7.1362166405,1.0,drifting_longlines,1
0.8000000119,38.9779129028,9.2239818573,1.0,unknown,1
10.1999998093,24.4154434204,165.8566131592,1.0,unknown,1
3.5,10.5371599197,-76.2798538208,1.0,drifting_longlines,1
3.0,72.38036346439999,5.4588184357000005,1.0,trawlers,1
3.5,22.3638324738,-17.5851669312,1.0,drifting_longlines,1
4.8000001907,-14.6568336487,-119.3825073242,1.0,drifting_longlines,1
11.1999998093,-6.8526668549,-119.3234939575,0.6666667,drifting_longlines,1
6.3000001907000005,-23.2239742279,6.6926150322,1.0,drifting_longlines,1
4.5,51.2863883972,2.7559449673,1.0,trawlers,1
4.6999998093,1.4978333712,155.7007446289,1.0,unknown,1
3.5,-28.1448059082,-122.6085586548,1.0,drifting_longlines,1
9.6999998093,5.9839434624,-17.670923233,1.0,drifting_longlines,1
5.400000095399999,53.59628295899999,6.574283123,1.0,trawlers,1
7.3000001907,23.1121730804,-16.525129318199998,1.0,trawlers,1
5.8000001907000005,53.5208244324,6.0501718521,1.0,trawlers,1
0.200000003,37.7366867065,-25.6696739197,0.33333334,unknown,1
3.0999999046,63.829441070600005,-57.418308258100005,1.0,trawlers,1
10.1000003815,75.183265686,38.675907135,1.0,unknown,1
3.0999999046,22.271984100300003,-17.3805332184,1.0,drifting_longlines,1
3.5999999046,58.1923675537,-3.0082900524,0.6666667,trawlers,1
5.8000001907000005,-8.4473018646,155.89778137209998,1.0,drifting_longlines,1
0.1000000015,43.822536468500005,15.3268518448,0.6666667,unknown,1
4.5,70.3872299194,17.2469673157,1.0,trawlers,1
1.5,-24.5305156708,165.0317230225,1.0,drifting_longlines,1
2.9000000954000003,37.0388450623,12.2992801666,1.0,unknown,1
7.099999904600001,42.3746986389,15.4429168701,1.0,unknown,1
1.2999999523,70.3318786621,17.2553596497,1.0,trawlers,1
5.0,-14.6909999847,-119.7146682739,1.0,drifting_longlines,1
5.6999998093,2.7681667805,-158.4153289795,1.0,drifting_longlines,1
4.5,70.4628295898,17.6025104523,1.0,trawlers,1
0.0,-22.2670841217,166.4240112305,0.33333334,drifting_longlines,1
10.6000003815,6.607999801599999,-25.6035003662,1.0,drifting_longlines,1
1.7000000477,63.7263183594,-57.93566513060001,1.0,trawlers,1
13.6999998093,70.545249939,18.1995811462,1.0,trawlers,1
2.7000000477,36.2986679077,12.0861787796,0.6666667,trawlers,1
5.0,2.2412683964,159.7681274414,1.0,drifting_longlines,1
3.9000000954,70.560295105,18.0513725281,1.0,trawlers,1
3.2999999523000003,63.8925857544,-23.563205719000003,1.0,trawlers,1
9.8000001907,-19.8663330078,43.6520004272,1.0,drifting_longlines,1
3.0999999046,63.775478363000005,-57.945438385,1.0,trawlers,1
1.2999999523,75.6034851074,39.4905662537,1.0,unknown,1
6.099999904600001,-18.7657794952,162.7766723633,1.0,drifting_longlines,1
8.1000003815,41.0836181641,-8.8707046509,0.33333334,fixed_gear,1
5.0,50.5362548828,-2.8426034451,1.0,fixed_gear,1
11.8999996185,62.214233398400005,-30.1798057556,1.0,trawlers,1
5.400000095399999,-20.8642883301,159.8148193359,1.0,drifting_longlines,1
1.0,-28.2989940643,-122.8591842651,1.0,drifting_longlines,1
2.5,-2.1170148849,-179.405090332,1.0,drifting_longlines,1
0.400000006,-22.2042617798,167.6204223633,1.0,drifting_longlines,1
3.7999999523,73.8559341431,20.2699584961,1.0,trawlers,1
5.5,-22.5197658539,-24.0254802704,1.0,drifting_longlines,1
4.6999998093,10.4423379898,-76.0562591553,1.0,drifting_longlines,1
10.8000001907,39.4366645813,-9.4735498428,1.0,unknown,1
1.7000000477,73.6615066528,17.6157741547,1.0,trawlers,1
6.3000001907000005,34.4529151917,-49.4482803345,1.0,drifting_longlines,1
8.3999996185,-12.5431947708,170.5798034668,1.0,drifting_longlines,1
0.400000006,54.9584083557,18.8264923096,1.0,fixed_gear,1
0.200000003,43.8078422546,15.3917636871,1.0,unknown,1
7.0,-44.5449981689,-6.5108332634,1.0,drifting_longlines,1
6.8000001907000005,75.71231079100001,39.6663475037,1.0,unknown,1
0.0,43.6156578064,13.502741813699998,1.0,trawlers,1
5.0,-14.9499998093,-119.5245056152,1.0,drifting_longlines,1
6.599999904600001,-23.3006744385,164.6596832275,1.0,drifting_longlines,1
7.400000095399999,-11.0001354218,-19.7620182037,1.0,drifting_longlines,1
4.1999998093,69.9100418091,16.893285751300002,1.0,trawlers,1
5.8000001907000005,-38.2821350098,-79.0805130005,1.0,trawlers,1
1.1000000238,-13.0673666,41.5597991943,1.0,drifting_longlines,1
0.1000000015,41.1823005676,-8.7000951767,1.0,fixed_gear,1
2.5,12.3396663666,-31.3523330688,1.0,drifting_longlines,1
4.5,70.46338653560001,17.6058101654,1.0,trawlers,1
5.8000001907000005,-18.8864994049,5.954293251,1.0,drifting_longlines,1
13.1999998093,-3.0030667782,-164.8787231445,1.0,purse_seines,1
0.0,37.7363929749,-25.6702709198,0.33333334,unknown,1
4.3000001907,-33.0491676331,34.2304992676,1.0,drifting_longlines,1
7.5,57.321865081800006,-173.2415161133,1.0,drifting_longlines,1
8.3999996185,36.5941200256,-44.7722854614,1.0,drifting_longlines,1
2.2999999523,41.0860595703,-8.846828460700001,1.0,fixed_gear,1
3.2999999523000003,38.8994865417,9.1516771317,1.0,unknown,1
9.0,42.6704292297,14.7335033417,1.0,trawlers,1
4.5,-21.9018211365,36.6312599182,1.0,drifting_longlines,1
4.0,-14.2938337326,-119.4313354492,1.0,drifting_longlines,1
9.6999998093,4.139166832,-21.4338340759,1.0,drifting_longlines,1
0.6999999881,-23.5484657288,164.5593109131,1.0,drifting_longlines,1
3.2000000477,-7.8289632797,172.61882019040002,1.0,drifting_longlines,1
3.2000000477,70.19156646729999,17.2640037537,1.0,trawlers,1
8.8999996185,-28.4068202972,-123.051612854,1.0,drifting_longlines,1
3.0,63.8474121094,-57.2784461975,1.0,trawlers,1
1.2000000477,-9.1191720963,-20.2792701721,1.0,drifting_longlines,1
9.8999996185,67.61338806149999,11.2063398361,1.0,trawlers,1
9.3000001907,-33.8875465393,74.2494125366,1.0,drifting_longlines,1
2.7000000477,57.0841331482,-152.6260070801,1.0,unknown,1
7.3000001907,47.4785728455,-124.8344650269,1.0,trollers,1
1.8999999762,-2.3894684315,-179.151763916,1.0,drifting_longlines,1
5.1999998093,-6.6750998497000005,157.9859008789,1.0,drifting_longlines,1
8.3000001907,-0.8554816842,178.97241210939998,1.0,drifting_longlines,1
1.0,-22.5563144684,167.7068786621,1.0,drifting_longlines,1
3.7999999523,70.00791931149999,17.1496200562,1.0,trawlers,1
2.9000000954000003,72.40798950199999,7.6538701057,1.0,trawlers,1
5.6999998093,-21.3220024109,162.9861297607,1.0,drifting_longlines,1
1.2000000477,-28.4951133728,-123.2151489258,1.0,drifting_longlines,1
1.7000000477,72.4121627808,5.6388669014,1.0,trawlers,1
6.1999998093,-8.552900314299999,12.3523664474,1.0,drifting_longlines,1
6.599999904600001,-3.1940100193000003,-178.0398864746,1.0,drifting_longlines,1
8.3000001907,-27.8313846588,-133.6644744873,1.0,drifting_longlines,1
8.5,22.4633331299,-19.0720005035,1.0,drifting_longlines,1
7.8000001907,-28.5685005188,-123.2712402344,1.0,drifting_longlines,1
5.900000095399999,-9.3581466675,11.9755296707,1.0,drifting_longlines,1
2.5,-9.2505979538,-20.0279464722,1.0,drifting_longlines,1
0.6000000238000001,32.5315933228,-17.1128768921,1.0,pole_and_line,1
0.8999999762,-23.3728580475,164.6235961914,1.0,drifting_longlines,1
7.3000001907,-22.3334274292,161.781539917,1.0,drifting_longlines,1
11.1000003815,12.6523332596,104.3333358765,1.0,drifting_longlines,1
11.8999996185,9.534913063,-17.0155620575,1.0,purse_seines,1
3.7999999523,42.4733963013,15.2749834061,1.0,trawlers,1
4.4000000954,1.6052932739,157.4610595703,1.0,drifting_longlines,1
4.0,24.0179271698,166.0098724365,1.0,unknown,1
7.5,-28.707660675,-121.1358108521,1.0,drifting_longlines,1
0.8999999762,43.4189605713,-9.4074401855,1.0,fixed_gear,1
1.3999999762,75.21073150630001,38.9900131226,1.0,unknown,1
2.0999999046,35.995136261,-48.2778282166,1.0,drifting_longlines,1
2.5,51.1140060425,-7.3113918304,1.0,unknown,1
12.0,10.0040168762,-24.009950637800003,1.0,drifting_longlines,1
2.5999999046,51.5414390564,-8.1738433838,1.0,unknown,1
0.8000000119,-18.3029460907,159.9191436768,1.0,drifting_longlines,1
6.5,49.6184883118,-3.4387183189,1.0,fixed_gear,1
2.4000000954,37.8353919983,-26.4331092834,1.0,unknown,1
7.8000001907,-23.0275650024,163.8103027344,1.0,drifting_longlines,1
7.400000095399999,-0.9639983177,-101.0138931274,0.75,unknown,1
2.5,36.3044395447,12.2549114227,1.0,trawlers,1
9.6999998093,-30.0253429413,63.46068573,1.0,drifting_longlines,1
8.6000003815,-17.4974994659,40.5214996338,1.0,drifting_longlines,1
1.7000000477,-45.2680015564,-5.9946665764,1.0,drifting_longlines,1
4.5,44.0241699219,13.4932785034,1.0,unknown,1
3.7000000477,-42.0966682434,0.1190000027,1.0,drifting_longlines,1
3.0,-42.3334999084,-0.9596666694,1.0,drifting_longlines,1
0.8000000119,-42.3955001831,-0.9683333039,1.0,drifting_longlines,1
4.1999998093,72.7954788208,25.9223098755,1.0,trawlers,1
4.9000000954,-1.2661449909,163.262298584,1.0,drifting_longlines,1
3.2999999523000003,53.5598716736,6.2920632362,1.0,trawlers,1
4.3000001907,8.8479995728,-31.5065002441,1.0,drifting_longlines,1
11.0,-18.04429245,6.0343298912,1.0,drifting_longlines,1
3.9000000954,43.8058433533,13.434216499300002,0.25,unknown,1
3.0999999046,53.4062347412,5.1845331192,1.0,trawlers,1
6.1999998093,-21.5061664581,2.9816665649000003,1.0,drifting_longlines,1
7.699999809299999,60.5483131409,-3.0686216354000004,1.0,trawlers,1
3.7999999523,-22.3710460663,-23.8006591797,1.0,drifting_longlines,1
4.1999998093,42.4350891113,15.2635784149,1.0,trawlers,1
10.8999996185,-21.9504814148,3.3986232281,1.0,drifting_longlines,1
1.8999999762,-27.313833236700003,37.90883255,1.0,drifting_longlines,1
5.599999904600001,-42.220664978,-0.9386666417,1.0,drifting_longlines,1
3.5,-24.326564788800003,164.7640075684,1.0,drifting_longlines,1
6.8000001907000005,60.7275848389,172.64518737790002,1.0,drifting_longlines,1
8.0,-24.6879291534,2.0938398838,1.0,drifting_longlines,1
3.2999999523000003,-14.5565004349,-119.747177124,1.0,drifting_longlines,1
12.0,-26.3488426208,-75.8456954956,1.0,trawlers,1
2.4000000954,70.1613540649,17.6843223572,1.0,trawlers,1
6.400000095399999,10.415019989,-76.0318908691,1.0,drifting_longlines,1
3.5,69.9131851196,16.6515808105,1.0,trawlers,1
3.2999999523000003,72.4275436401,5.8507552147,1.0,trawlers,1
3.4000000954000003,25.423116684,164.8166351318,1.0,drifting_longlines,1
9.3000001907,-22.7977905273,-24.0408592224,1.0,drifting_longlines,1
5.0999999046,-20.1330509186,43.660533905,1.0,drifting_longlines,1
3.7999999523,-4.6339168549,166.3281860352,1.0,drifting_longlines,1
0.8999999762,51.4900054932,-8.3684167862,1.0,unknown,1
2.0999999046,-42.2528343201,-0.9451666474,1.0,drifting_longlines,1
8.0,-29.0497741699,-123.3755187988,1.0,drifting_longlines,1
2.2999999523,2.253264904,-143.3640899658,1.0,drifting_longlines,1
3.2999999523000003,53.864833831800006,-11.2893333435,1.0,trawlers,1
5.1999998093,-21.4804954529,163.7947845459,1.0,drifting_longlines,1
4.9000000954,-22.6489486694,-24.103540420500003,1.0,drifting_longlines,1
6.8000001907000005,-9.2850036621,-20.2819957733,1.0,drifting_longlines,1
0.200000003,15.187333107,-26.7436676025,1.0,drifting_longlines,1
3.5999999046,53.4638710022,5.3640317917,1.0,unknown,1
5.0,38.0464477539,24.1725559235,1.0,purse_seines,1
3.9000000954,-3.5682682991,174.18505859380002,1.0,drifting_longlines,1
2.4000000954,36.3143539429,12.226340293900002,1.0,trawlers,1
6.900000095399999,-19.2092037201,159.6923217773,1.0,drifting_longlines,1
4.9000000954,0.5375499725,159.4838562012,1.0,drifting_longlines,1
3.4000000954000003,43.874740600600006,-8.6638402939,1.0,trawlers,1
8.3999996185,-28.276845932,-122.1056671143,1.0,drifting_longlines,1
3.2999999523000003,63.748386383100005,-57.9579200745,1.0,trawlers,1
3.0999999046,63.8511314392,-57.139640808100005,1.0,trawlers,1
3.5999999046,73.7616195679,17.7510108948,1.0,trawlers,1
12.3999996185,-33.4641685486,27.8670005798,1.0,drifting_longlines,1
2.5999999046,53.4089317322,5.0925998688,1.0,trawlers,1
0.3000000119,-20.7097358704,163.0611572266,1.0,drifting_longlines,1
5.8000001907000005,-44.1031646729,-174.52493286130002,1.0,trawlers,1
3.2999999523000003,4.6431517601,-146.2773132324,1.0,drifting_longlines,1
5.6999998093,11.0793085098,-30.5088005066,1.0,drifting_longlines,1
3.0999999046,72.5051498413,6.1919999123,1.0,trawlers,1
7.5,-8.9918365479,166.0468139648,1.0,drifting_longlines,1
1.0,75.4822387695,39.4706916809,1.0,unknown,1
5.900000095399999,10.3594617844,-75.9584350586,1.0,drifting_longlines,1
0.6999999881,37.7323760986,-27.5734291077,1.0,unknown,1
5.6999998093,-14.1509647369,158.1444244385,1.0,drifting_longlines,1
10.3999996185,-19.7200241089,5.648221492799999,1.0,drifting_longlines,1
10.1999998093,-14.014166832,-119.2718429565,1.0,drifting_longlines,1
3.5,-16.9354991913,9.7933330536,1.0,drifting_longlines,1
0.3000000119,-7.4657449722,172.65907287599998,1.0,drifting_longlines,1
4.6999998093,-33.5426673889,27.7964992523,1.0,drifting_longlines,1
3.5,53.7398719788,6.8361115456,1.0,trawlers,1
4.6999998093,69.94032287600001,16.7683925629,1.0,trawlers,1
7.1999998093,-28.0244808197,-122.4881362915,1.0,drifting_longlines,1
6.5,-18.3210754395,160.92111206049998,1.0,drifting_longlines,1
9.8999996185,-19.8233337402,43.587001800500005,1.0,drifting_longlines,1
4.5,51.4454803467,2.7765483856,1.0,trawlers,1
2.5999999046,36.7359275818,13.5682468414,1.0,unknown,1
3.2999999523000003,22.2247905731,-17.2595348358,1.0,trawlers,1
1.2999999523,-21.0973415375,36.8671989441,1.0,drifting_longlines,1
9.3000001907,-42.3451652527,-0.9671666622,1.0,drifting_longlines,1
7.699999809299999,-37.7718849182,36.0498504639,1.0,drifting_longlines,1
7.0,50.0830535889,-2.2728667259,1.0,fixed_gear,1
3.7000000477,-4.4494414330000005,172.6429138184,1.0,drifting_longlines,1
5.400000095399999,67.2704696655,11.3199367523,1.0,trawlers,1
10.6000003815,-26.1422729492,36.155639648400005,1.0,drifting_longlines,1
0.5,45.4037132263,-1.3190133572,0.33333334,fixed_gear,1
4.4000000954,-44.2018127441,-0.1749483346999999,1.0,drifting_longlines,1
9.6000003815,42.3939933777,10.8613653183,1.0,unknown,1
6.8000001907000005,51.4353713989,3.5542066097000005,1.0,trawlers,1
3.7999999523,53.5012817383,5.211083412200001,1.0,trawlers,1
1.5,55.3683319092,18.0509662628,1.0,fixed_gear,1
5.3000001907,-23.364561080900003,7.5671300888,1.0,drifting_longlines,1
1.7999999523,47.2235374451,-124.8338775635,1.0,trollers,1
5.0999999046,-2.1186215878,171.4290924072,1.0,drifting_longlines,1
5.400000095399999,75.59521484380001,40.0419998169,1.0,unknown,1
7.0,-28.0753040314,-122.5197753906,1.0,drifting_longlines,1
2.5999999046,72.0232162476,4.9764485359,1.0,trawlers,1
1.6000000238,47.4931716919,-124.795173645,1.0,trollers,1
5.1999998093,11.3710002899,-25.1071662903,1.0,drifting_longlines,1
0.1000000015,41.1829185486,-8.7001247406,1.0,fixed_gear,1
3.7999999523,73.7391357422,19.3564796448,1.0,trawlers,1
7.900000095399999,-36.7030448914,-87.8845672607,1.0,trawlers,1
1.1000000238,38.1386260986,-28.4452991486,1.0,unknown,1
3.0,57.194858551,-151.20626831049998,1.0,unknown,1
1.2999999523,38.2411880493,-28.2598762512,1.0,unknown,1
2.2000000477,71.13135528560001,22.6141147614,1.0,trawlers,1
5.0999999046,-8.240081787100001,12.4561729431,1.0,drifting_longlines,1
2.7999999523000003,38.2353668213,-27.2227458954,1.0,unknown,1
12.6000003815,4.3721499443,-148.5616760254,1.0,purse_seines,1
3.2000000477,53.5399932861,6.3412084579,1.0,unknown,1
1.2999999523,38.1047935486,-28.6632499695,0.75,unknown,1
5.599999904600001,-22.1287651062,36.6109695435,1.0,drifting_longlines,1
1.1000000238,10.2815065384,-76.2457962036,1.0,drifting_longlines,1
5.3000001907,8.7218837738,-31.0595474243,1.0,drifting_longlines,1
10.1999998093,64.9511489868,-1.366230011,1.0,trawlers,1
2.7999999523000003,61.5244941711,-30.0179672241,1.0,trawlers,1
9.0,-28.4996070862,-123.2012557983,1.0,drifting_longlines,1
0.200000003,43.2265434265,16.4753875732,1.0,purse_seines,1
5.0999999046,51.2443733215,2.5889549255,1.0,trawlers,1
4.0999999046,53.4360351562,5.3368668556,1.0,trawlers,1
11.6999998093,-30.6361236572,36.6101951599,1.0,drifting_longlines,1
0.200000003,37.7366714478,-25.6696567535,0.33333334,unknown,1
3.5999999046,71.3466262817,25.0547370911,1.0,trawlers,1
5.0,22.589635849,-16.7926158905,1.0,trawlers,1
7.099999904600001,-37.2558326721,34.9352684021,1.0,drifting_longlines,1
5.0,49.9133338928,-4.0306668282,1.0,trawlers,1
0.8000000119,-17.6803913116,6.2779450417,1.0,drifting_longlines,1
4.9000000954,75.2208251953,38.9595756531,1.0,unknown,1
1.6000000238,-2.1313283443,-179.04244995119998,1.0,drifting_longlines,1
0.5,71.0530395508,22.3440494537,1.0,trawlers,1
11.3000001907,55.3531799316,-166.28396606450002,1.0,drifting_longlines,1
10.8000001907,-29.3509998322,49.029666900600006,1.0,drifting_longlines,1
4.8000001907,-7.215748310099999,-145.379699707,1.0,drifting_longlines,1
6.6999998093,-4.368175029800001,-177.5691986084,1.0,drifting_longlines,1
4.5,10.5083684921,-75.9596710205,1.0,drifting_longlines,1
1.1000000238,75.765296936,39.7305183411,1.0,unknown,1
11.8999996185,70.7612533569,20.8337898254,1.0,trawlers,1
3.4000000954000003,53.4140586853,5.2601165771,1.0,unknown,1
6.0,-19.7243328094,43.5945014954,1.0,drifting_longlines,1
7.699999809299999,-42.2739982605,-0.9816666842,1.0,drifting_longlines,1
3.2000000477,72.30917358399999,5.128200054200001,1.0,trawlers,1
0.5,-19.1374549866,5.416013240800001,1.0,drifting_longlines,1
0.3000000119,8.6728334427,-31.9263324738,1.0,drifting_longlines,1
5.1999998093,70.0677185059,17.0747852325,1.0,trawlers,1
0.3000000119,40.8512077332,-36.9669761658,1.0,drifting_longlines,1
3.2000000477,73.9346008301,18.7000694275,1.0,trawlers,1
7.699999809299999,39.0334205627,9.1519851685,1.0,unknown,1
6.6999998093,49.9747848511,-2.4721567631,0.25,fixed_gear,1
3.0999999046,50.097927093500005,-2.2668817043,0.25,fixed_gear,1
5.8000001907000005,32.6530151367,-22.9796619415,1.0,drifting_longlines,1
1.1000000238,67.52392578119999,11.6117095947,1.0,unknown,1
6.099999904600001,-40.5063972473,-78.705039978,1.0,trawlers,1
10.5,-19.7733325958,43.6653327942,1.0,drifting_longlines,1
0.1000000015,37.7366714478,-25.6696605682,0.33333334,unknown,1
7.699999809299999,-31.2507972717,66.76084899899999,1.0,drifting_longlines,1
7.699999809299999,-27.5616664886,38.374332428,1.0,drifting_longlines,1
